block;bee_hive;loaf;boat;tub;blinker;toad;beacon;pulsar;glider;heat;occupancy
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
0;0;[[0, 1, 11, 12]];0;0;0;0;0;0;0;0;13
